ID	TM	SP	Prediction
FUN_002109-T1	0	0	o
FUN_001569-T1	0	0	o
FUN_002052-T1	0	0	o
FUN_003476-T1	0	0	o
FUN_004034-T1	0	0	o
FUN_005804-T1	1	Y	n4-17c21/22o278-299i
FUN_002828-T1	0	0	o
FUN_006227-T1	0	0	o
FUN_000984-T1	0	Y	n5-16c21/22o
FUN_004617-T1	0	Y	n4-15c20/21o
FUN_001313-T1	1	0	o491-509i
FUN_002519-T1	0	0	o
FUN_003140-T1	0	Y	n4-12c20/21o
FUN_004588-T1	0	0	o
FUN_004978-T1	0	0	o
FUN_005522-T1	11	0	o46-69i81-101o107-129i161-183o189-209i267-293o313-334i355-376o382-400i412-436o448-470i
FUN_006017-T1	0	0	o
FUN_002150-T1	0	0	o
FUN_000734-T1	0	0	o
FUN_002458-T1	0	Y	n21-28c32/33o
FUN_006004-T1	0	Y	n6-15c20/21o
FUN_003345-T1	0	0	o
FUN_001736-T1	0	0	o
FUN_003189-T1	0	0	o
FUN_006538-T1	0	0	i
FUN_004815-T1	0	0	o
FUN_003763-T1	0	Y	n8-18c22/23o
FUN_002082-T1	8	0	i130-150o170-188i195-213o219-239i260-278o284-302i309-328o348-367i
FUN_005389-T1	0	0	o
FUN_003646-T1	0	0	o
FUN_000765-T1	1	Y	n7-14c22/23o1614-1632i
FUN_002456-T1	1	0	i35-54o
FUN_003117-T1	6	0	i12-35o185-203i224-245o265-282i289-306o318-342i
FUN_003222-T1	1	Y	n5-16c22/23o360-385i
FUN_004253-T1	9	0	o133-154i166-183o189-218i267-289o336-358i389-409o464-481i493-511o523-541i
FUN_004652-T1	0	0	o
FUN_000483-T1	4	0	o85-106i127-148o212-232i253-272o
FUN_002574-T1	1	Y	n3-14c19/20o698-718i
FUN_001533-T1	0	0	o
FUN_002643-T1	0	0	o
FUN_006413-T1	0	0	o
FUN_004492-T1	2	0	i74-95o147-168i
FUN_004366-T1	12	0	i122-143o163-181i193-212o218-240i252-271o283-303i361-380o400-421i442-461o473-495i502-524o536-555i
FUN_000502-T1	0	0	o
FUN_004296-T1	0	0	o
FUN_002170-T1	0	Y	n4-15c20/21o
FUN_006473-T1	7	0	o163-181i301-320o326-344i365-386o392-411i492-511o536-558i
FUN_003105-T1	1	0	o725-744i
FUN_004689-T1	0	0	o
FUN_004852-T1	0	0	o
FUN_001939-T1	0	0	o
FUN_006199-T1	2	0	i79-97o103-125i
FUN_000674-T1	0	0	o
FUN_005860-T1	1	Y	n5-15c22/23o499-522i
FUN_003625-T1	1	0	o417-438i
FUN_000728-T1	7	0	o12-34i130-152o164-187i380-405o447-465i477-502o522-544i
FUN_003802-T1	0	0	o
FUN_004545-T1	0	Y	n5-16c21/22o
FUN_003710-T1	0	0	o
FUN_005260-T1	0	0	o
FUN_005851-T1	0	Y	n4-11c16/17o
FUN_006490-T1	0	0	o
FUN_000160-T1	0	0	o
FUN_004542-T1	0	0	o
FUN_003968-T1	0	0	o
FUN_003725-T1	1	0	i50-70o
FUN_002353-T1	0	0	o
FUN_004541-T1	0	Y	n4-13c18/19o
FUN_005144-T1	7	0	o94-115i127-143o155-177i189-211o231-258i267-289o301-320i
FUN_006468-T1	0	0	o
FUN_000844-T1	0	Y	n7-15c20/21o
FUN_005553-T1	0	0	o
FUN_001132-T1	0	0	o
FUN_003116-T1	0	0	o
FUN_006295-T1	0	0	o
FUN_000433-T1	1	0	i74-95o
FUN_006485-T1	0	Y	n6-17c35/36o
FUN_001064-T1	1	0	i136-154o
FUN_005777-T1	1	0	o921-940i
FUN_002756-T1	1	Y	n6-16c20/21o183-203i
FUN_002624-T1	0	0	o
FUN_004411-T1	0	0	o
FUN_003845-T1	0	0	o
FUN_004820-T1	0	0	o
FUN_003907-T1	0	0	o
FUN_004184-T1	0	0	o
FUN_005023-T1	0	0	o
FUN_003032-T1	0	0	o
FUN_000487-T1	0	0	o
FUN_003748-T1	4	0	o185-205i264-284o309-328i348-369o
FUN_000660-T1	1	Y	n12-23c28/29o156-180i
FUN_003320-T1	9	0	o15-38i59-77o89-109i116-135o163-184i268-288o318-336i348-369o375-399i
FUN_003934-T1	0	0	o
FUN_006255-T1	0	0	o
FUN_004706-T1	10	0	i246-264o270-289i521-539o545-566i1052-1072o1078-1100i1130-1150o1156-1177i1184-1204o1210-1236i
FUN_002451-T1	0	0	o
FUN_006466-T1	0	0	o
FUN_002819-T1	12	0	i45-66o72-91i112-134o154-171i183-207o235-254i275-294o332-356i376-394o406-429i449-471o483-503i
FUN_002568-T1	7	0	o306-328i743-763o775-795i816-841o853-876i883-903o968-990i
FUN_005574-T1	0	0	o
FUN_000400-T1	0	0	o
FUN_001479-T1	10	0	i130-148o154-172i501-520o554-576i1180-1202o1208-1229i1259-1281o1293-1316i1323-1346o1366-1386i
FUN_004583-T1	7	Y	n2-13c18/19o807-829i850-868o896-914i921-940o946-967i979-1006o1026-1049i
FUN_004520-T1	1	0	o182-200i
FUN_003721-T1	0	0	o
FUN_004005-T1	0	0	o
FUN_001800-T1	0	0	o
FUN_005709-T1	0	0	o
FUN_000412-T1	13	0	i20-39o45-65i72-90o96-113i120-136o156-174i642-660o666-684i691-714o726-744i749-771o791-810i822-844o
FUN_004107-T1	0	0	o
FUN_004858-T1	0	0	o
FUN_002681-T1	0	0	o
FUN_004094-T1	0	Y	n4-12c17/18o
FUN_001162-T1	0	0	o
FUN_000565-T1	0	Y	n12-23c27/28o
FUN_003740-T1	0	0	o
FUN_000120-T1	0	Y	n3-13c18/19o
FUN_001743-T1	0	0	o
FUN_005647-T1	1	0	i163-183o
FUN_000866-T1	0	Y	n14-25c30/31o
FUN_004258-T1	9	0	o12-33i45-66o78-95i107-127o133-154i161-178o198-218i230-252o287-305i
FUN_003578-T1	0	0	o
FUN_001981-T1	0	0	o
FUN_001526-T1	0	0	o
FUN_001949-T1	0	0	o
FUN_004173-T1	14	0	i65-82o102-123i135-155o161-181i193-215o221-242i262-282o288-307i328-349o361-385i394-412o424-447i459-478o525-544i
FUN_000588-T1	0	0	o
FUN_005090-T1	0	0	o
FUN_002802-T1	0	0	o
FUN_003021-T1	0	0	o
FUN_005693-T1	0	0	o
FUN_001831-T1	1	Y	n10-18c25/26o575-596i
FUN_002555-T1	9	0	i271-290o296-316i328-347o367-387i399-420o426-446i458-480o515-533i545-562o
FUN_001297-T1	0	0	o
FUN_005022-T1	0	0	o
FUN_000757-T1	1	0	o728-748i
FUN_005113-T1	0	0	o
FUN_004625-T1	0	0	o
FUN_004760-T1	0	0	o
FUN_006361-T1	0	0	i
FUN_002595-T1	1	Y	n4-14c21/22o488-507i
FUN_003383-T1	0	0	i
FUN_005660-T1	0	0	i
FUN_004602-T1	12	0	o6-28i49-68o74-96i108-124o136-155i162-182o202-222i234-250o282-302i309-326o332-349i370-392o
FUN_003196-T1	0	0	o
FUN_004028-T1	2	0	o55-75i140-161o
FUN_002389-T1	10	Y	n13-21c27/28o43-63i226-247o253-274i283-303o323-344i378-397o439-461i468-485o491-509i533-551o
FUN_004227-T1	0	Y	n4-15c20/21o
FUN_004347-T1	0	0	o
FUN_001381-T1	0	0	o
FUN_000954-T1	6	0	o98-116i172-191o273-293i320-338o358-377i389-409o
FUN_004673-T1	3	0	o326-353i374-394o400-419i
FUN_002788-T1	0	0	o
FUN_003413-T1	0	0	o
FUN_005427-T1	0	0	o
FUN_006059-T1	0	0	o
FUN_003499-T1	0	0	o
FUN_004789-T1	0	0	o
FUN_005900-T1	0	0	o
FUN_005927-T1	2	0	i180-199o219-240i
FUN_003201-T1	0	0	i
FUN_001468-T1	0	0	o
FUN_003677-T1	0	0	o
FUN_002776-T1	1	0	i12-37o
FUN_004935-T1	0	0	o
FUN_003153-T1	4	0	i45-67o116-139i397-415o453-472i
FUN_004759-T1	0	0	o
FUN_006334-T1	0	0	o
FUN_002369-T1	0	0	o
FUN_003169-T1	0	0	o
FUN_006214-T1	0	0	o
FUN_001638-T1	7	0	o26-47i68-89o101-121i128-149o155-179i191-211o231-249i
FUN_003922-T1	13	0	i45-65o108-132i200-220o226-247i311-332o344-366i885-906o926-946i999-1022o1028-1047i1067-1088o1108-1136i1148-1170o
FUN_006079-T1	0	Y	n7-18c36/37o
FUN_002194-T1	6	0	o12-33i45-62o74-96i160-180o203-219i257-275o
FUN_001695-T1	1	Y	n16-24c29/30o39-59i
FUN_006115-T1	0	0	o
FUN_002248-T1	0	0	o
FUN_004170-T1	0	0	o
FUN_004137-T1	0	0	o
FUN_001227-T1	4	0	o66-89i121-142o148-168i180-200o
FUN_003467-T1	8	0	i61-78o108-130i151-173o193-215i227-254o274-294i315-337o349-369i
FUN_005163-T1	0	0	o
FUN_002777-T1	0	0	o
FUN_004905-T1	11	0	i36-56o68-90i135-156o162-186i198-216o222-240i252-273o293-311i323-340o346-363i423-439o
FUN_001749-T1	0	0	o
FUN_000770-T1	0	0	o
FUN_002047-T1	0	0	o
FUN_004794-T1	1	Y	n6-17c21/22o850-868i
FUN_001910-T1	2	0	i54-75o91-113i
FUN_000302-T1	0	0	o
FUN_005567-T1	0	0	o
FUN_004208-T1	0	0	o
FUN_002941-T1	0	0	o
FUN_002279-T1	0	Y	n14-22c27/28o
FUN_001571-T1	0	0	o
FUN_003005-T1	0	0	o
FUN_003635-T1	0	0	o
FUN_000917-T1	0	0	o
FUN_002041-T1	0	Y	n5-13c17/18o
FUN_003775-T1	0	0	o
FUN_002486-T1	0	0	o
FUN_003777-T1	3	0	i67-86o92-109i215-237o
FUN_005610-T1	0	0	o
FUN_004795-T1	1	0	i263-281o
FUN_004082-T1	0	0	o
FUN_000814-T1	0	0	o
FUN_003213-T1	0	0	o
FUN_001336-T1	7	0	o17-38i59-86o106-124i136-163o183-202i223-245o261-279i
FUN_001813-T1	0	0	o
FUN_002167-T1	0	0	o
FUN_003491-T1	2	0	o1614-1633i1764-1782o
FUN_006046-T1	0	0	o
FUN_002180-T1	0	0	o
FUN_004234-T1	0	Y	n6-18c27/28o
FUN_002927-T1	7	0	o38-57i78-102o114-134i154-173o185-201i213-231o243-262i
FUN_005817-T1	3	0	o181-201i213-231o243-262i
FUN_003334-T1	1	0	i32-49o
FUN_006031-T1	0	0	o
FUN_006563-T1	0	0	o
FUN_001721-T1	0	Y	n8-16c21/22o
FUN_000458-T1	0	0	o
FUN_003560-T1	0	0	o
FUN_005271-T1	0	0	o
FUN_002392-T1	0	0	o
FUN_005385-T1	11	0	o34-54i75-100o120-141i153-173o179-197i217-236o267-286i307-327o402-423i472-490o496-513i
FUN_006525-T1	0	0	o
FUN_000793-T1	0	0	o
FUN_000795-T1	0	0	o
FUN_002633-T1	4	0	i345-367o373-392i483-506o530-553i
FUN_000293-T1	0	0	o
FUN_002193-T1	1	0	i232-249o
FUN_001507-T1	0	Y	n3-14c18/19o
FUN_000739-T1	0	0	o
FUN_001308-T1	0	0	o
FUN_000030-T1	0	0	o
FUN_002053-T1	7	0	o20-43i108-127o147-168i175-193o199-219i226-248o268-290i
FUN_000727-T1	0	Y	n5-16c24/25o
FUN_004252-T1	2	0	i75-96o116-137i
FUN_003048-T1	0	0	o
FUN_000231-T1	0	0	o
FUN_004472-T1	0	0	o
FUN_002132-T1	0	0	o
FUN_005251-T1	1	0	i37-60o
FUN_001411-T1	8	0	o608-624i711-730o736-757i769-788o794-813i822-839o845-866i899-921o
FUN_004745-T1	0	0	o
FUN_006009-T1	0	0	o
FUN_004405-T1	0	0	o
FUN_003757-T1	0	0	o
FUN_000071-T1	0	0	o
FUN_003608-T1	0	0	o
FUN_006232-T1	12	0	o38-54i75-96o116-134i141-160o190-212i224-247o267-289i296-315o342-363i384-403o423-445i452-472o
FUN_005786-T1	0	Y	n4-16c25/26o
FUN_005661-T1	0	0	o
FUN_002515-T1	0	0	o
FUN_004938-T1	0	0	o
FUN_002619-T1	0	Y	n4-14c19/20o
FUN_004710-T1	0	0	o
FUN_000661-T1	0	Y	n8-16c20/21o
FUN_000607-T1	0	0	o
FUN_002518-T1	0	0	o
FUN_004525-T1	0	0	o
FUN_002704-T1	0	0	o
FUN_000330-T1	0	Y	n7-15c20/21o
FUN_002782-T1	2	0	i187-205o211-238i
FUN_003182-T1	0	0	o
FUN_005300-T1	0	0	o
FUN_003869-T1	0	0	o
FUN_001125-T1	1	0	o437-459i
FUN_000965-T1	0	0	o
FUN_000708-T1	0	Y	n10-17c35/36o
FUN_000444-T1	0	0	o
FUN_005922-T1	13	0	o526-547i554-573o609-626i633-654o666-687i694-712o782-800i1194-1215o1227-1247i1267-1293o1305-1329i1341-1363o1458-1482i
FUN_003672-T1	0	0	o
FUN_002442-T1	0	0	o
FUN_001804-T1	0	0	o
FUN_001008-T1	0	0	o
FUN_005409-T1	5	0	o36-58i121-142o162-185i231-254o307-333i
FUN_006143-T1	0	0	o
FUN_003768-T1	1	0	i181-203o
FUN_005537-T1	0	Y	n5-16c22/23o
FUN_002617-T1	0	0	o
FUN_004204-T1	0	0	o
FUN_002949-T1	0	0	o
FUN_004283-T1	1	0	i64-81o
FUN_002642-T1	0	0	o
FUN_002110-T1	0	0	o
FUN_001060-T1	0	0	o
FUN_001758-T1	0	0	o
FUN_006539-T1	0	Y	n7-18c22/23o
FUN_002695-T1	0	Y	n5-16c22/23o
FUN_001180-T1	0	0	o
FUN_002135-T1	0	0	o
FUN_006075-T1	0	0	o
FUN_004694-T1	0	0	o
FUN_000460-T1	0	0	o
FUN_003269-T1	0	Y	n16-27c32/33o
FUN_003198-T1	1	Y	n5-16c25/26o608-632i
FUN_001754-T1	0	0	o
FUN_003582-T1	24	0	i72-93o113-130i142-162o168-193i200-220o232-252i277-301o313-332i339-358o370-391i403-424o430-450i513-534o554-573i585-603o609-634i641-661o673-694i715-744o750-770i777-800o806-832i844-865o871-892i
FUN_006061-T1	0	0	o
FUN_006203-T1	0	0	o
FUN_003245-T1	1	0	i63-81o
FUN_005724-T1	0	0	o
FUN_001253-T1	0	0	o
FUN_001587-T1	0	0	o
FUN_003729-T1	0	0	o
FUN_001133-T1	0	0	o
FUN_005928-T1	0	0	o
FUN_000183-T1	0	0	o
FUN_005473-T1	5	0	o47-65i77-96o108-124i155-172o192-210i
FUN_004956-T1	0	0	o
FUN_002270-T1	0	0	o
FUN_000466-T1	0	0	o
FUN_001215-T1	0	Y	n4-14c19/20o
FUN_001840-T1	0	0	o
FUN_002484-T1	1	Y	n10-18c26/27o396-418i
FUN_002438-T1	0	0	o
FUN_001987-T1	0	0	o
FUN_000092-T1	0	0	o
FUN_001007-T1	0	0	o
FUN_004308-T1	0	0	o
FUN_006481-T1	0	0	o
FUN_006144-T1	0	0	o
FUN_006105-T1	10	0	i125-146o152-172i192-213o219-237i249-267o287-307i319-338o350-370i382-399o405-423i
FUN_005559-T1	0	Y	n2-12c17/18o
FUN_003318-T1	0	0	o
FUN_001591-T1	0	0	i
FUN_005629-T1	0	0	o
FUN_000328-T1	1	0	i21-41o
FUN_004413-T1	0	Y	n7-18c28/29o
FUN_002001-T1	0	0	o
FUN_001536-T1	0	0	o
FUN_003375-T1	1	0	o442-459i
FUN_001098-T1	0	0	o
FUN_000986-T1	11	0	o23-43i91-109o115-141i153-171o191-211i244-266o278-295i307-324o330-352i364-381o393-415i
FUN_000434-T1	1	0	o492-510i
FUN_000432-T1	0	0	o
FUN_005259-T1	0	0	o
FUN_005580-T1	1	0	o778-796i
FUN_001652-T1	0	0	o
FUN_001089-T1	0	0	o
FUN_001648-T1	5	0	o20-38i58-74o86-102i114-134o160-181i
FUN_004473-T1	1	0	o574-593i
FUN_000269-T1	0	0	o
FUN_004680-T1	0	0	o
FUN_005160-T1	0	0	o
FUN_005218-T1	0	0	o
FUN_003354-T1	1	0	o20-38i
FUN_005074-T1	2	0	o46-69i887-909o
FUN_000013-T1	0	0	o
FUN_001128-T1	1	0	i51-71o
FUN_002245-T1	4	0	i421-439o459-487i835-858o3391-3413i
FUN_004329-T1	0	0	o
FUN_004899-T1	0	Y	n8-20c25/26o
FUN_005764-T1	0	0	o
FUN_003279-T1	1	0	o837-858i
FUN_002093-T1	0	0	o
FUN_005548-T1	0	0	o
FUN_001111-T1	0	0	o
FUN_003689-T1	0	0	o
FUN_005426-T1	0	0	o
FUN_006037-T1	0	0	o
FUN_006219-T1	0	0	o
FUN_000249-T1	0	0	o
FUN_001674-T1	1	0	i600-618o
FUN_001350-T1	0	0	o
FUN_003349-T1	0	0	o
FUN_006463-T1	0	0	o
FUN_005589-T1	0	0	o
FUN_005201-T1	0	0	o
FUN_005925-T1	0	0	o
FUN_002534-T1	6	0	i85-109o115-132i153-173o179-203i215-237o263-282i
FUN_000086-T1	10	0	i156-177o183-205i217-237o249-269i330-348o368-389i410-429o435-455i467-495o507-526i
FUN_001047-T1	0	0	o
FUN_006110-T1	0	0	o
FUN_004061-T1	0	0	o
FUN_000638-T1	0	0	o
FUN_002008-T1	0	0	o
FUN_002274-T1	0	0	o
FUN_001810-T1	0	Y	n22-33c41/42o
FUN_005744-T1	2	0	o604-622i634-659o
FUN_005748-T1	0	0	o
FUN_004535-T1	0	0	o
FUN_000962-T1	0	0	o
FUN_003061-T1	0	0	o
FUN_004065-T1	3	0	o6-26i107-126o146-165i
FUN_006362-T1	0	0	o
FUN_005752-T1	4	0	i7-29o49-69i81-104o140-159i
FUN_000802-T1	0	0	o
FUN_002726-T1	0	0	o
FUN_002430-T1	0	0	o
FUN_005901-T1	1	Y	n9-20c28/29o232-252i
FUN_002261-T1	0	0	o
FUN_006552-T1	0	0	o
FUN_002385-T1	0	0	o
FUN_000545-T1	0	0	o
FUN_006195-T1	10	0	i166-189o201-221i361-388o400-427i873-896o902-922i943-970o1005-1022i1043-1062o1074-1092i
FUN_006444-T1	0	0	o
FUN_006423-T1	0	0	o
FUN_001441-T1	10	0	i62-80o86-108i255-273o293-319i754-775o787-806i827-849o890-911i923-946o961-978i
FUN_005992-T1	0	0	o
FUN_002942-T1	0	0	o
FUN_003384-T1	0	0	o
FUN_004059-T1	0	0	o
FUN_006043-T1	0	0	o
FUN_006154-T1	0	0	o
FUN_005884-T1	0	0	i
FUN_005632-T1	3	0	o20-43i64-84o90-108i
FUN_001104-T1	1	0	o12-33i
FUN_002247-T1	0	0	o
FUN_004039-T1	0	Y	n10-19c27/28o
FUN_000825-T1	0	0	o
FUN_004241-T1	1	0	i16-34o
FUN_004317-T1	2	0	i111-132o144-164i
FUN_005913-T1	2	0	o6-23i92-111o
FUN_004216-T1	0	0	o
FUN_003848-T1	0	0	o
FUN_005999-T1	0	0	o
FUN_001339-T1	0	0	o
FUN_005984-T1	0	0	o
FUN_006299-T1	3	0	i86-106o126-145i232-250o
FUN_003938-T1	0	Y	n5-16c28/29o
FUN_000482-T1	0	0	o
FUN_003926-T1	0	0	o
FUN_000234-T1	0	0	o
FUN_005583-T1	1	0	i23-41o
FUN_005697-T1	0	0	o
FUN_004732-T1	0	0	o
FUN_003011-T1	0	0	o
FUN_001637-T1	2	0	i200-223o243-269i
FUN_004276-T1	0	0	o
FUN_001363-T1	0	0	o
FUN_001617-T1	1	0	i78-97o
FUN_001422-T1	0	0	o
FUN_005343-T1	0	Y	n4-11c19/20o
FUN_001888-T1	0	0	o
FUN_005484-T1	2	0	o108-125i266-286o
FUN_000162-T1	0	0	o
FUN_002989-T1	0	0	o
FUN_005375-T1	0	0	o
FUN_005690-T1	1	Y	n10-21c28/29o44-65i
FUN_005258-T1	0	0	o
FUN_003864-T1	0	0	o
FUN_001712-T1	0	0	o
FUN_003929-T1	0	0	o
FUN_005615-T1	0	0	o
FUN_005411-T1	0	0	o
FUN_005339-T1	1	0	i94-113o
FUN_000384-T1	1	Y	n35-46c58/59o462-480i
FUN_000420-T1	0	0	o
FUN_002662-T1	0	0	o
FUN_001035-T1	1	0	o422-440i
FUN_005085-T1	0	Y	n2-10c15/16o
FUN_001431-T1	0	0	o
FUN_003960-T1	0	0	o
FUN_000257-T1	0	0	o
FUN_003188-T1	0	0	o
FUN_003077-T1	1	0	o76-96i
FUN_004595-T1	2	0	o26-46i91-109o
FUN_003149-T1	0	0	o
FUN_000427-T1	0	0	o
FUN_006496-T1	9	0	i53-72o84-105i126-150o162-183i195-215o227-249i310-334o354-373i385-409o
FUN_000796-T1	0	0	o
FUN_005784-T1	1	0	i21-48o
FUN_005153-T1	0	Y	n4-14c26/27o
FUN_004364-T1	0	0	o
FUN_004687-T1	0	0	o
FUN_001391-T1	0	0	o
FUN_002648-T1	0	0	o
FUN_004159-T1	0	0	o
FUN_000700-T1	1	0	i362-385o
FUN_003819-T1	0	0	o
FUN_005929-T1	0	0	o
FUN_001389-T1	0	0	o
FUN_001361-T1	0	0	o
FUN_004459-T1	0	0	o
FUN_002005-T1	5	0	i111-130o194-216i237-256o262-282i312-336o
FUN_005905-T1	3	0	i101-122o190-208i256-276o
FUN_000498-T1	0	0	o
FUN_002839-T1	0	0	o
FUN_005962-T1	0	0	o
FUN_005529-T1	0	0	o
FUN_005197-T1	0	0	o
FUN_004660-T1	0	0	o
FUN_004097-T1	11	0	i122-138o158-179i186-203o209-229i250-266o272-293i305-329o628-649i669-687o693-715i722-739o
FUN_004375-T1	0	0	o
FUN_005880-T1	0	0	o
FUN_000925-T1	0	0	o
FUN_001693-T1	0	Y	n2-13c18/19o
FUN_002282-T1	0	0	o
FUN_001376-T1	0	0	o
FUN_002003-T1	0	0	o
FUN_003564-T1	0	0	o
FUN_003494-T1	1	0	o497-517i
FUN_001549-T1	1	0	o474-496i
FUN_003438-T1	4	0	i27-46o61-79i152-173o202-221i
FUN_005121-T1	0	0	i
FUN_002134-T1	0	0	o
FUN_005924-T1	0	0	o
FUN_006284-T1	11	0	i101-124o130-147i168-184o204-229i241-260o280-300i367-386o398-416i428-454o536-556i716-735o
FUN_006364-T1	0	Y	n10-21c26/27o
FUN_002281-T1	0	0	o
FUN_000009-T1	0	0	o
FUN_002408-T1	0	0	o
FUN_003251-T1	0	0	o
FUN_006335-T1	0	0	o
FUN_004589-T1	0	0	o
FUN_004053-T1	0	0	o
FUN_000911-T1	0	0	o
FUN_006155-T1	1	0	i12-35o
FUN_006187-T1	1	0	i57-74o
FUN_001020-T1	1	0	i57-76o
FUN_001301-T1	1	0	o255-272i
FUN_001469-T1	0	0	o
FUN_001940-T1	0	0	o
FUN_002899-T1	0	0	o
FUN_002127-T1	0	0	o
FUN_003652-T1	0	0	o
FUN_005609-T1	0	0	o
FUN_005183-T1	0	0	o
FUN_005791-T1	0	0	o
FUN_005117-T1	0	0	o
FUN_000447-T1	0	0	o
FUN_004125-T1	0	0	o
FUN_003103-T1	0	0	o
FUN_000324-T1	0	0	o
FUN_002319-T1	2	0	o204-221i598-617o
FUN_006450-T1	0	0	o
FUN_003042-T1	0	0	o
FUN_004757-T1	0	0	o
FUN_006275-T1	0	0	o
FUN_000252-T1	0	0	o
FUN_005560-T1	0	0	o
FUN_005909-T1	12	0	i45-63o83-101i113-131o143-162i174-193o205-228i273-292o298-317i324-344o350-371i383-404o416-437i
FUN_002516-T1	0	0	o
FUN_002111-T1	0	0	o
FUN_005307-T1	0	0	o
FUN_001839-T1	0	0	o
FUN_003432-T1	0	Y	n23-34c39/40o
FUN_004904-T1	0	0	o
FUN_003121-T1	0	0	i
FUN_002338-T1	0	Y	n2-12c17/18o
FUN_001551-T1	0	0	o
FUN_000679-T1	0	0	o
FUN_001130-T1	0	0	o
FUN_004230-T1	0	Y	n7-18c23/24o
FUN_001846-T1	0	Y	n5-16c21/22o
FUN_004915-T1	0	0	o
FUN_002866-T1	0	0	o
FUN_003459-T1	0	0	o
FUN_006278-T1	1	0	o332-352i
FUN_005737-T1	0	0	o
FUN_002663-T1	0	0	o
FUN_000698-T1	0	Y	n7-17c22/23o
FUN_004651-T1	0	0	o
FUN_005048-T1	0	0	o
FUN_004963-T1	0	Y	n6-14c19/20o
FUN_002563-T1	0	0	o
FUN_000489-T1	0	0	o
FUN_002600-T1	0	0	o
FUN_000429-T1	0	0	o
FUN_005005-T1	0	0	o
FUN_001080-T1	0	0	o
FUN_003485-T1	0	0	o
FUN_004509-T1	0	0	o
FUN_000465-T1	1	0	i9-28o
FUN_005294-T1	0	0	o
FUN_003682-T1	0	0	o
FUN_001205-T1	1	0	o1805-1824i
FUN_004531-T1	0	0	o
FUN_003545-T1	0	0	o
FUN_005993-T1	0	0	o
FUN_002153-T1	0	0	o
FUN_003930-T1	1	0	i74-99o
FUN_001344-T1	0	0	o
FUN_004447-T1	0	0	o
FUN_004634-T1	0	Y	n2-10c15/16o
FUN_000008-T1	0	0	o
FUN_001465-T1	0	0	o
FUN_003711-T1	0	0	o
FUN_004512-T1	0	0	i
FUN_001003-T1	7	0	o37-57i69-92o112-131i221-251o271-294i306-328o348-366i
FUN_002086-T1	0	0	o
FUN_005896-T1	0	0	o
FUN_001497-T1	0	Y	n2-13c31/32o
FUN_004451-T1	0	0	o
FUN_003589-T1	0	0	o
FUN_003836-T1	0	0	o
FUN_005805-T1	0	0	o
FUN_000467-T1	1	0	i96-117o
FUN_006406-T1	0	0	o
FUN_003390-T1	0	0	o
FUN_006147-T1	0	0	o
FUN_001317-T1	1	0	o6-25i
FUN_002593-T1	0	0	o
FUN_000574-T1	0	0	o
FUN_002533-T1	0	Y	n2-12c17/18o
FUN_001131-T1	0	0	o
FUN_006340-T1	0	0	o
FUN_006412-T1	0	0	o
FUN_005747-T1	0	0	o
FUN_005916-T1	0	0	o
FUN_003389-T1	1	Y	n8-15c20/21o474-493i
FUN_000041-T1	0	0	o
FUN_003183-T1	0	0	o
FUN_003322-T1	0	0	o
FUN_005435-T1	0	0	o
FUN_004420-T1	0	0	o
FUN_003692-T1	0	0	o
FUN_001925-T1	0	0	o
FUN_000033-T1	0	0	o
FUN_001686-T1	0	0	o
FUN_005795-T1	0	0	o
FUN_006503-T1	0	0	o
FUN_005819-T1	8	0	i346-365o395-415i436-459o465-483i537-558o597-616i689-707o722-741i
FUN_004162-T1	0	0	o
FUN_005979-T1	0	Y	n8-18c26/27o
FUN_006342-T1	0	0	o
FUN_001814-T1	0	Y	n27-35c47/48o
FUN_005397-T1	0	0	o
FUN_002674-T1	0	0	o
FUN_002815-T1	0	0	o
FUN_002182-T1	0	0	o
FUN_006000-T1	0	0	o
FUN_001983-T1	6	0	i80-100o106-128i135-153o159-179i191-211o223-242i
FUN_000006-T1	0	0	o
FUN_001048-T1	1	0	i43-61o
FUN_003636-T1	0	0	o
FUN_002579-T1	0	0	o
FUN_005890-T1	0	0	o
FUN_005152-T1	0	0	o
FUN_005063-T1	0	0	o
FUN_000073-T1	0	0	o
FUN_003759-T1	10	0	i38-56o76-96i108-127o154-173i233-253o299-319i339-356o391-407i461-484o533-553i
FUN_003314-T1	11	0	o348-368i546-563o569-586i758-782o794-816i1298-1322o1328-1347i1368-1389o1420-1442i1463-1484o1504-1522i
FUN_003166-T1	0	0	o
FUN_000395-T1	1	0	i191-209o
FUN_003184-T1	1	0	o94-112i
FUN_000044-T1	0	0	o
FUN_004046-T1	0	0	o
FUN_001316-T1	0	0	o
FUN_002425-T1	3	0	o18-40i52-80o124-146i
FUN_001862-T1	0	0	o
FUN_001221-T1	0	0	o
FUN_002998-T1	0	Y	n12-22c27/28o
FUN_003235-T1	0	0	o
FUN_002581-T1	5	0	i98-120o140-161i168-191o197-221i257-284o
FUN_005420-T1	0	0	o
FUN_005405-T1	0	0	o
FUN_005508-T1	1	0	o713-737i
FUN_002780-T1	0	0	o
FUN_003249-T1	0	0	o
FUN_000806-T1	0	0	o
FUN_003984-T1	1	0	i71-92o
FUN_004180-T1	1	Y	n7-18c26/27o540-558i
FUN_004303-T1	0	0	o
FUN_002738-T1	0	0	o
FUN_002855-T1	1	0	o168-189i
FUN_001751-T1	0	Y	n4-12c17/18o
FUN_001489-T1	0	0	o
